Banco;Sector;Entidad Responsable;Bpin;Nombre Proyecto;Estado;Horizonte;Valor Total;Localizaciones
Territorio;Cultura;Girardota,Antioquia;2024053080043;Conformación Y Reactivación Del Sistema Municipal De Gobernanza Cultural  Girardota;En Ejecución;2024 - 2028;644174293,98;1
Territorio;Transporte;Girardota,Antioquia;2024053080042;Construcción Mejoramiento Rehabilitación Y Mantenimiento De Vías Urbanas Y Rurales Con Sus Obras Accesorias Del Municipio De   Girardota;En Ejecución;2024 - 2028;13234730001,74;1
Territorio;Vivienda, Ciudad Y Territorio;Girardota,Antioquia;2024053080041;Construcción  Ampliación Mejoramiento Del Equipamiento Municipal De   Girardota;En Ejecución;2024 - 2028;952268960,50;1
Territorio;Gobierno Territorial;Girardota,Antioquia;2024053080040;Mantenimiento En La Tecnología Para La Seguridad  Girardota;En Ejecución;2024 - 2027;450673332,00;1
Territorio;Gobierno Territorial;Girardota,Antioquia;2024053080039;Fortalecimiento A Los Procedimientos De Inspección Vigilancia Y Control   Girardota;En Ejecución;2024 - 2028;424434517,71;1
Territorio;Educación;Girardota,Antioquia;2024053080038;Desarrollo De Procesos De Formación Con Enfoque Diferencial E Interseccional En El Municipio De  Girardota Antioquia;En Ejecución;2024 - 2028;268665974,00;1
Territorio;Inclusión Social Y Reconciliación;Girardota,Antioquia;2024053080037;Fortalecimiento A La Atención E Intervención A La Población Víctima Del Conflicto Armado  Girardota;En Ejecución;2024 - 2028;170003034,33;1
Territorio;Cultura;Girardota,Antioquia;2024053080036;Mejoramiento Y Mantenimiento De Las Instalaciones Existentes De La Casa De La Cultura Y La Biblioteca Municipal  Girardota;En Ejecución;2024 - 2028;627381780,00;1
Territorio;Gobierno Territorial;Girardota,Antioquia;2024053080035;Protección Cuidado Bienestar Y Conservación Animal En El Municipio De  Girardota;En Ejecución;2024 - 2028;916184013,77;1
Territorio;Inclusión Social Y Reconciliación;Girardota,Antioquia;2024053080034;Actualización Transformando Realidades  Girardota;Viable;2024 - 2027;80000000,00;1
Territorio;Justicia Y Del Derecho;Girardota,Antioquia;2024053080033;Apoyo Empoderamiento Diverso Para La Garantía De Derecho  Girardota;En Ejecución;2024 - 2028;171907600,00;1
Territorio;Inclusión Social Y Reconciliación;Girardota,Antioquia;2024053080032;Asesoria Atención Integral Personas Mayores  Girardota;En Ejecución;2024 - 2028;4079488889,35;1
Territorio;Inclusión Social Y Reconciliación;Girardota,Antioquia;2024053080031;Actualización Juventudes Girardota  Girardota;En Ejecución;2024 - 2028;266975952,90;1
Territorio;Inclusión Social Y Reconciliación;Girardota,Antioquia;2024053080030;Asistencia Integral A Las Familias De  Girardota;En Ejecución;2024 - 2028;138438240,00;1
Territorio;Gobierno Territorial;Girardota,Antioquia;2024053080029;Apoyo Universo Mujer  Girardota;En Ejecución;2024 - 2028;882736635,00;1
Territorio;Salud Y Protección Social;Girardota,Antioquia;2024053080028;Fortalecimiento De Entornos Protectores Y Dispositivos Comunitarios Para La Atención Integral En Salud Mental En El Municipio De  Girardota;En Ejecución;2024 - 2028;774522405,00;1
Territorio;Salud Y Protección Social;Girardota,Antioquia;2024053080027;Fortalecimiento De La Participación Ciudadana Con Enfoque Diferencial Para La Garantía Del Derecho A La Salud Del Municipio De   Girardota;En Ejecución;2024 - 2028;52519086,00;1
Territorio;Gobierno Territorial;Girardota,Antioquia;2024053080026;Fortalecimiento Del Banco De Programas Y Proyectos Del Municipio De  Girardota;En Ejecución;2024 - 2028;1173707293,00;1
Territorio;Gobierno Territorial;Girardota,Antioquia;2024053080025;Fortalecimiento De Sistema De Focalización Sisben De   Girardota;En Ejecución;2024 - 2028;96203000,00;1
Territorio;Salud Y Protección Social;Girardota,Antioquia;2024053080024;Fortalecimiento De La Seguridad Alimentaria Y Nutricional En   Girardota;En Ejecución;2024 - 2028;120686304,50;1
Territorio;Inclusión Social Y Reconciliación;Girardota,Antioquia;2024053080023;Servicio Sembrando Futuro Para Niños Niñas Y Adolescentes  Girardota;En Ejecución;2024 - 2028;239547554,00;1
Territorio;Cultura;Girardota,Antioquia;2024053080022;Formación Para La Cualificación De Los Contenidos Artísticos Culturales Y De Ciudadanías Para El Bien Común En  Girardota;En Ejecución;2024 - 2028;1430356950,69;1
Territorio;Cultura;Girardota,Antioquia;2024053080021;Divulgación De Iniciativas De Identificación Y Estímulo Al Patrimonio En  Girardota;En Ejecución;2024 - 2028;77301261,00;1
Territorio;Transporte;Girardota,Antioquia;2024053080020;Actualización Del Plan Local Para La Seguridad Vial En   Girardota;En Ejecución;2024 - 2028;278957783,00;1
Territorio;Vivienda, Ciudad Y Territorio;Girardota,Antioquia;2024053080019;Construcción Renovación Rehabilitación Y Ampliación  De Sistemas De Tratamiento Y Distribución De Agua Potable Yo Redes Aguas Residuales  Girardota;En Ejecución;2024 - 2028;5987790279,23;1
Territorio;Gobierno Territorial;Girardota,Antioquia;2024053080018;Fortalecimiento De Las Capacidades A La Fuerza Pública  Girardota;En Ejecución;2024 - 2028;1307123878,47;1
Territorio;Gobierno Territorial;Girardota,Antioquia;2024053080017;Aportes A La Reducion Y Atencion De Riesgo Debido A Efectos Naturales Y Antropicos   En El Municipio De   Girardota;En Ejecución;2024 - 2027;860500000,00;1
Territorio;Organismos De Control;Girardota,Antioquia;2024053080016;Servicio De Educación Informal En Temas De Lucha Contra La Corrupción  Girardota;En Ejecución;2024 - 2028;60000000,00;1
Territorio;Gobierno Territorial;Girardota,Antioquia;2024053080015;Fortalecimiento De La Garantía De Derechos Humanos Sana Convivencia Y Paz  Girardota;En Ejecución;2024 - 2028;694151042,47;1
Territorio;Vivienda, Ciudad Y Territorio;Girardota,Antioquia;2024053080014;Actualización Implementación Y Seguimiento Del Plan De Gestión Integral De Residuos Sólidos -Pgirs-  Girardota;En Ejecución;2024 - 2028;1171871963,70;1
Territorio;Ambiente Y Desarrollo Sostenible;Girardota,Antioquia;2024053080013;Fortalecimiento De La Educación Ambiental Y La Participación Ciudadana   Girardota;En Ejecución;2024 - 2028;123564200,00;1
Territorio;Transporte;Girardota,Antioquia;2024053080012;Fortalecimiento De La Educación Y Control En La Seguridad Vial En  Girardota;En Ejecución;2024 - 2027;536640420,53;1
Territorio;Gobierno Territorial;Girardota,Antioquia;2024053080011;Administración Integral Del Riesgo En Rehabilitación Y Reconstrucción  En El Municipio De   Girardota;En Ejecución;2024 - 2028;979041255,00;1
Territorio;Vivienda, Ciudad Y Territorio;Girardota,Antioquia;2024053080010;Adquisición Y Mejoramiento De Inmuebles Para Hogares Urbanos Y Rurales Con Deficiencias Habitacionales Y Condiciones De Vulnerabilidad En El Municipio De  Girardota;En Ejecución;2024 - 2028;974250121,42;1
Territorio;Deporte Y Recreación;Girardota,Antioquia;2024053080009;Ampliación  Mejoramiento De La Infraestructura Deportiva Recreativa Y Lúdica Del Municipio De  Girardota;En Ejecución;2024 - 2028;384400007,00;1
Territorio;Transporte;Girardota,Antioquia;2024053080008;Implementación Movilidad Segura Y Sostenible En  Girardota;En Ejecución;2024 - 2028;999310470,04;1
Territorio;Minas Y Energía;Girardota,Antioquia;2024053080007;Ampliación Mejoramiento De Alumbrado Público En Los Sectores Urbano Y Rural Del Municipio De  Girardota;En Ejecución;2024 - 2028;2410792848,00;1
Territorio;Organismos De Control;Girardota,Antioquia;2024053080006;Asistencia Vigilancia Y Control De Procesos Disciplinarios  Girardota;En Ejecución;2024 - 2028;135207300,00;1
Territorio;Agricultura Y Desarrollo Rural;Girardota,Antioquia;2024053080005;Implementación Del Plan Agropecuario Municipal Para Un Desarrollo Sostenible Productivo Y Competitivo  Girardota;En Ejecución;2024 - 2028;2366196715,68;1
Territorio;Vivienda, Ciudad Y Territorio;Girardota,Antioquia;2024053080004;Subsidio De Acueducto Alcantarillado Y Aseo Del Municipio De   Girardota;En Ejecución;2024 - 2028;1346381695,51;1
Territorio;Vivienda, Ciudad Y Territorio;Girardota,Antioquia;2024053080003;Mejoramiento Intervención Y Cuidado De Espacios Verdes  Girardota;En Ejecución;2024 - 2028;289181683,00;1
Territorio;Educación;Girardota,Antioquia;2024053080002;Asistencia A Beneficiarios De Transporte Escolar Del Municipio De   Girardota;En Ejecución;2024 - 2028;954906258,80;1
Territorio;Transporte;Girardota,Antioquia;2024053080001;Rehabilitación De Via Holanda Parte Alta Y Holanda Parte Baja Del Municipio De   Girardota;Formulación;2024 - 2024;17008905677,00;1
Territorio;Salud Y Protección Social;Giraldo,Antioquia;2024053060027;Adecuación Y Ampliación De La Infraestructura Del Hospital San Isidro En Consulta Promoción Servicios Generales Ayudas Diagnósticas Administración Hospitalización Partos Y Esterilización En El Municipio De   Giraldo;En Ejecución;2024 - 2025;5010788125,00;1
Territorio;Transporte;Giraldo,Antioquia;2024053060026;Construcción De Placa Placa Huella Productiva En La Vía Terciaria Manglar-Ciénaga-Tinajitas  Del Municipio De    Giraldo;Formulación;2024 - 2024;1299729170,00;1
Territorio;Deporte Y Recreación;Giraldo,Antioquia;2024053060025;Adecuación  De La Placa Polideportiva De La Vereda Cuajarón Del Municipio De   Giraldo;En Ejecución;2024 - 2025;641591638,00;1
Territorio;Salud Y Protección Social;Giraldo,Antioquia;2024053060024;Fortalecimiento De La Promoción En Los Programas De Salud Del  Municipio De    Giraldo;En Ejecución;2024 - 2024;0,00;1
Territorio;Inclusión Social Y Reconciliación;Giraldo,Antioquia;2024053060023;Apoyo Para Inclusión Social Y Productiva De La Población En Situación De Vulnerabilidad En El Municipio De   Giraldo;En Ejecución;2024 - 2024;74000000,00;1
Territorio;Gobierno Territorial;Giraldo,Antioquia;2024053060022;Apoyo A La Gestión Del Riesgo Y Desastres En El Municipio De   Giraldo;En Ejecución;2024 - 2024;57749156,56;1
Territorio;Vivienda, Ciudad Y Territorio;Giraldo,Antioquia;2024053060021;Construcción  Y Mejoramiento De Viviendas En La Zona Urbana Y Rural Del Municipio De   Giraldo;En Ejecución;2024 - 2024;116083983,96;1
Territorio;Transporte;Giraldo,Antioquia;2024053060020;Mantenimiento Y Mejoramiento De Vías Terciarias Y Urbanas En El Municipio De   Giraldo;En Ejecución;2024 - 2024;177800000,00;1
Territorio;Vivienda, Ciudad Y Territorio;Giraldo,Antioquia;2024053060019;Fortalecimiento A  Prestación De Los Servicios De Agua Potable Y De Saneamiento Básico En El Municipio De   Giraldo;En Ejecución;2024 - 2024;513160757,84;1
Territorio;Salud Y Protección Social;Giraldo,Antioquia;2024053060018;Adecuación Y Ampliación De La Infraestructura Del Hospital San Isidro En Consulta Promoción Servicios Generales Ayudas Diagnósticas Administración Hospitalización Partos Y Esterilización En El Municipio De   Giraldo;Viable;2024 - 2024;4094997785,62;1
Territorio;Agricultura Y Desarrollo Rural;Giraldo,Antioquia;2024053060017;Restauración Conservación  Y Educación Para La Protección Del Medio Ambiente En El Municipio De    Giraldo;En Ejecución;2024 - 2024;63732292,02;1
Territorio;Agricultura Y Desarrollo Rural;Giraldo,Antioquia;2024053060016;Fortalecimiento Y Apoyo A Pequeños Productores Rurales En El Municipio De   Giraldo;En Ejecución;2024 - 2024;108000000,00;1
Territorio;Cultura;Giraldo,Antioquia;2024053060015;Fortalecimiento Y Promoción A Programas Culturales  Y Artísticos En El Municipio De    Giraldo;En Ejecución;2024 - 2024;345647283,00;1
Territorio;Deporte Y Recreación;Giraldo,Antioquia;2024053060014;Fortalecimiento Y Apoyo A La Actividad Física La Recreación  Y El Deporte En El Municipio De   Giraldo;En Ejecución;2024 - 2024;256579222,70;1
Territorio;Inclusión Social Y Reconciliación;Giraldo,Antioquia;2024053060013;Fortalecimiento A La Participación Juvenil Personas En Situación De Discapacidad Organismos Sociales Y Comunitarios En El Municipio De   Giraldo;En Ejecución;2024 - 2024;76631464,45;1
Territorio;Inclusión Social Y Reconciliación;Giraldo,Antioquia;2024053060012;Prestación Para El Servicio Integral Del Adulto Mayor En El Municipio De   Giraldo;En Ejecución;2024 - 2024;121894179,50;1
Territorio;Educación;Giraldo,Antioquia;2024053060011;Implementación Del Programa De Alimentación Escolar Pae En El Municipio De   Giraldo;En Ejecución;2024 - 2024;11142144,00;1
Territorio;Salud Y Protección Social;Giraldo,Antioquia;2024053060010;Fortalecimiento  A La Prestación De Los Servicios De Salud En El Municipio De   Giraldo;En Ejecución;2024 - 2024;65519175,41;1
Territorio;Salud Y Protección Social;Giraldo,Antioquia;2024053060009;Fortalecimiento En La Promoción Y Prevención De La Salud Pública En El Municipio De   Giraldo;En Ejecución;2024 - 2024;86791194,55;1
Territorio;Educación;Giraldo,Antioquia;2024053060008;Desarrollo Educativo E Inclusivo En El Municipio De   Giraldo;En Ejecución;2024 - 2024;313142118,38;1
Territorio;Inclusión Social Y Reconciliación;Giraldo,Antioquia;2024053060007;Desarrollo Integral Y Fortalecimiento De Las Capacidades En Las Familias De Niños Niñas Y Adolescentes En El Municipio De   Giraldo;En Ejecución;2024 - 2024;41271855,56;1
Territorio;Inclusión Social Y Reconciliación;Giraldo,Antioquia;2024053060006;Apoyo  A La Inclusión Social Y Atención Integral  A La Población Victima En El Municipio De   Giraldo;En Ejecución;2024 - 2024;11500000,00;1
Territorio;Gobierno Territorial;Giraldo,Antioquia;2024053060005;Fortalecimiento A La Seguridad Y Convivencia Ciudadana En El Municipio De   Giraldo;En Ejecución;2024 - 2024;314418889,20;1
Territorio;Gobierno Territorial;Giraldo,Antioquia;2024053060004;Compromiso Ciudadano Y Participativo En El Municipio De   Giraldo;En Ejecución;2024 - 2024;19700000,00;1
Territorio;Salud Y Protección Social;Giraldo,Antioquia;2024053060003;Dotación Hospitalaria Para La Ese Hospital San Isidro En El Municipio De   Giraldo;Formulación;2024 - 2024;181498000,00;1
Territorio;Inclusión Social Y Reconciliación;Giraldo,Antioquia;2024053060002;Dotación Y Promoción Social E Incluyente Del Envejecimiento Y Vejez Al  Entro Vida Ana Lucely Zapata Monsalve Del Municipio De   Giraldo;En Ejecución;2024 - 2024;444646438,00;1
Territorio;Transporte;Giraldo,Antioquia;2024053060001;Pavimentación Del K5+900 Hasta El K16+500 De La Vía Giraldo-Cuajarón Tramo 4 En El Municipio De   Giraldo;Formulación;2024 - 2024;13828114212,00;1
SGR;Minas Y Energía;Frontino,Antioquia;2024052840026;Construcción De Iluminación Y Renovación Enfocada En Energías Renovables Y Limpias En La I.E. Gabriela White En El Corregimiento De Nutibara Del Municipio De   Frontino Antioquia;Formulación;2025 - 2025;1776128075,00;1
SGR;Educación;Frontino,Antioquia;2024052840025;Prestación De Servicio De Transporte Escolar En El Municipio De  Frontino;Terminado;2024 - 2024;229136000,00;1
SGR;Transporte;Frontino,Antioquia;2024052840024;Construcción De Pavimento Rígido En Vías Terciarias Del Municipio De   Frontino Antioquia;Formulación;2024 - 2024;11454423892,00;1
Territorio;Cultura;Frontino,Antioquia;2024052840023;Identificación Y Conservación Del Patrimonio Cultural Material E Inmaterial Del Municipio De  Frontino;En Ejecución;2024 - 2027;23000000,00;1
Territorio;Cultura;Frontino,Antioquia;2024052840022;Ampliación Promoción Y Acceso A La Oferta Cultural Y Artística Del Municipio De  Frontino;En Ejecución;2024 - 2024;244877072,00;1
Territorio;Deporte Y Recreación;Frontino,Antioquia;2024052840021;Generación De Espacios Para El Desarrollo Humano Y Social A Través Del Deporte La Recreación Y Aprovechamiento Del Tiempo Libre De La Población Del Municipio De  Frontino;En Ejecución;2024 - 2024;522394233,00;1
Territorio;Gobierno Territorial;Frontino,Antioquia;2024052840020;Fortalecimiento A La Gestión Institucional Del Municipio De  Frontino;En Ejecución;2024 - 2024;115000000,00;1
Territorio;Gobierno Territorial;Frontino,Antioquia;2024052840019;Fortalecimiento Del Sistema De Gestión Del Riesgo Prevención Y Atención De Desastres Y Emergencias Del Municipio  Frontino;En Ejecución;2024 - 2024;112000000,00;1
Territorio;Gobierno Territorial;Frontino,Antioquia;2024052840018;Fortalecimiento De La Convivencia Preservación Del Orden Público Y La Seguridad Ciudadana En El Municipio De  Frontino;En Ejecución;2024 - 2024;109301465,00;1
